Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/wiki-talk-temporal.mtx,8,3,0.169101,0.062162,0.350293,0.042751,-0.0138255,0.379219,1.74548
matrices/wiki-talk-temporal.mtx,8,3,0.172142,0.0623155,0.351398,0.0424753,-0.0135108,0.380363,1.74023
matrices/wiki-talk-temporal.mtx,8,3,0.170936,0.0631732,0.349945,0.0430495,-0.0144289,0.378565,1.74849
matrices/wiki-talk-temporal.mtx,8,3,0.169095,0.0615295,0.351534,0.0417055,-0.0129892,0.38025,1.74075
matrices/wiki-talk-temporal.mtx,16,3,0.112916,0.0497882,0.454928,0.0188287,-0.00620778,0.467549,1.41572
matrices/wiki-talk-temporal.mtx,16,3,0.112957,0.0497721,0.452994,0.0182328,-0.00559315,0.465634,1.42154
matrices/wiki-talk-temporal.mtx,16,3,0.11463,0.0490024,0.456673,0.0187672,-0.005761,0.469679,1.4093
matrices/wiki-talk-temporal.mtx,16,3,0.115805,0.0489268,0.447676,0.018503,-0.00537135,0.460808,1.43643
matrices/wiki-talk-temporal.mtx,16,3,0.113007,0.0495566,0.448353,0.0183812,-0.00546069,0.461274,1.43498
matrices/wiki-talk-temporal.mtx,32,3,0.110954,0.0791368,1.68276,0.00821257,-0.00597423,1.685,0.39283
matrices/wiki-talk-temporal.mtx,32,3,0.0973835,0.0660384,1.6043,0.00809086,-0.00577658,1.60661,0.411996
matrices/wiki-talk-temporal.mtx,32,3,0.0919592,0.0608148,1.62787,0.00820289,-0.00602462,1.63005,0.406073
matrices/wiki-talk-temporal.mtx,32,3,0.0921283,0.0606512,1.64003,0.00814684,-0.00572563,1.64245,0.403006
matrices/wiki-talk-temporal.mtx,32,3,0.0942293,0.0628545,1.61432,0.00798472,-0.00401263,1.61829,0.409024
matrices/wiki-talk-temporal.mtx,64,3,0.165247,0.145999,2.83282,0.00574098,-0.00311559,2.83545,0.233444
matrices/wiki-talk-temporal.mtx,64,3,0.0964351,0.0761537,3.06953,0.00592878,-0.00506198,3.0704,0.21558
matrices/wiki-talk-temporal.mtx,64,3,0.0778238,0.0587394,3.11373,0.00588965,-0.00483397,3.11479,0.212508
matrices/wiki-talk-temporal.mtx,64,3,0.0772856,0.0580933,3.56024,0.00588943,-0.00492982,3.5612,0.185869
matrices/wiki-talk-temporal.mtx,64,3,0.0777674,0.0580647,3.0497,0.00608199,-0.00506569,3.05071,0.216972
matrices/wiki-talk-temporal.mtx,128,3,0.0958492,0.0864336,8.87575,0.00459435,-0.00399403,8.87635,0.074571
matrices/wiki-talk-temporal.mtx,128,3,0.0768734,0.0668145,7.61366,0.0046793,-0.00415792,7.61419,0.0869323
matrices/wiki-talk-temporal.mtx,128,3,0.0711173,0.0618275,8.87184,0.00450687,-0.000361676,8.87598,0.0745741
matrices/wiki-talk-temporal.mtx,128,3,0.071844,0.0609855,11.2946,0.00483752,-0.00432326,11.2952,0.058602
matrices/wiki-talk-temporal.mtx,128,3,0.0714112,0.0619991,7.7066,0.00471959,-0.00416941,7.70715,0.0858837
